en,ru,sah,dataset,en_char_len,en_word_len,ru_char_len,ru_word_len,sah_char_len,sah_word_len,en_ru_char_ratio,en_ru_word_ratio,en_sah_char_ratio,en_sah_word_ratio,ru_sah_char_ratio,ru_sah_word_ratio
"The state of the Dakov during the reign is Burebists, 82 BC.e.",Его правой рукой в управлении государством стал первосвященник Декеней.,"Даактар судаарыстыбалара Бүрэбиистэ кэмигэр, б.э. инн. 82 сыл.",wikimedia,62,12,71,10,62,8,1.1451612903225807,0.8333333333333334,1.0,0.6666666666666666,0.8732394366197183,0.8
"The main core of the new state was located in the south of the current Transylvania in the area of ​​the Ornshti Mountains, well protected by natural obstacles.",Страбон сообщает о судьбе Буребисты:,Судаарыстыба сүрүн сирэ билиҥҥи Трансильвания соҕуруу өттүгэр Орэшта хайаларыгар баара. Бу сир көмүскэнэргэ табыгастааҕа.,wikimedia,160,28,36,6,121,14,0.225,0.21428571428571427,0.75625,0.5,3.361111111111111,2.3333333333333335
There were also significant reserves of mineral resources.,Государство Буребисты,Маны таһынан манна минераал саппааһа элбэх буолан кириэппэс туттарга үчүгэй этэ.,wikimedia,58,8,21,2,80,11,0.3620689655172414,0.25,1.3793103448275863,1.375,3.8095238095238093,5.5
The nucleus of the state was significantly strengthened.,"Государство даков во время правления Буребисты, 82 год до н. э.",Илин судаарыстыба кирбиитэ Буг өрүскэ тиийэрэ.,wikimedia,56,8,63,14,46,6,1.125,1.75,0.8214285714285714,0.75,0.7301587301587301,0.42857142857142855
"According to historians [the source is not indicated 1237 days], an area of ​​about 150 km2 was turned into a powerful fortress, which indicates the centralization of power.","Основное ядро нового государства располагалось на юге нынешней Трансильвании в районе Орэштийских гор, хорошо защищённом естественными преградами.",Соҕуруу Страбон этэринэн Бүрэбиистэ сэриилэрэ Македония кирбиитигэр тиийэ баран кэлэллэрэ.,wikimedia,173,28,146,19,90,10,0.8439306358381503,0.6785714285714286,0.5202312138728323,0.35714285714285715,0.6164383561643836,0.5263157894736842
"Starting with the Oranshide Mountains, the power of the Burebists spread to all the lands occupied by the Geto-Dakami.In the east, the territory spread to the Bug River.",Здесь также находились значительные запасы минеральных ресурсов.,Хотугулуу-илин Бүрэбиистэ кельтары уонна билиҥҥи Чехия сиригэр олорбут бойдар биистэрин кытта бэрт туһалаахтык сэриилэһэрэ.,wikimedia,169,28,64,8,123,14,0.378698224852071,0.2857142857142857,0.727810650887574,0.5,1.921875,1.75
"In the south of the Burebist, according to Strabo, he arranged raids to the very borders of the Roman province of Macedonia, in the north-west he successfully fought with the Celts and even with the fighting tribe that lived on the territory of the current Czech Republic.",Ядро государства было значительно укреплено.,"Страбон этэринэн итэҕэл үрдүкү чыпчаалыгар Дэкэнэй диэн киһи олорбут, бу киһи көрбүөччү уонна ыраахтааҕы бастыҥ сүбэһитэ эбит.",wikimedia,272,47,44,6,126,17,0.16176470588235295,0.1276595744680851,0.4632352941176471,0.3617021276595745,2.8636363636363638,2.8333333333333335
The end of the reign is the Buburebists,"По свидетельству историков[источник не указан 1237 дней] площадь примерно в 150 км2 была превращена в мощную крепость, что свидетельствует о централизации власти.",Бүрэбиистэ ыраахтааҕылаан бүтүүтэ,wikimedia,39,8,162,28,33,3,4.153846153846154,3.5,0.8461538461538461,0.375,0.2037037037037037,0.10714285714285714
"According to Strabo, the Burebist was killed during the rebellion.","Начиная с Орэштийских гор, власть Буребисты распространилась на все земли, занятые гето-даками. На востоке территория распространялась до реки Буг.","Страбон этэринэн, Бүрэбиистэни өрө туруу кэмигэр өлөрбүттэр.",wikimedia,66,10,147,23,60,7,2.227272727272727,2.3,0.9090909090909091,0.7,0.40816326530612246,0.30434782608695654
"Most likely, he was organized by the aristocrats who were dissatisfied with the drilling policy of strengthening centralized power.","На юге Буребиста, согласно Страбону, устраивал набеги до самых границ римской провинции Македония, на северо-западе успешно воевал с кельтами и даже с племенем боев, жившим на территории нынешней Чехии.",Сабаҕалааһын быһыытынан өрө турууну киин былаас күүһүрүүтүн сөбүлээбэт аристократтар тэрийбиитэр.,wikimedia,131,19,202,34,97,10,1.5419847328244274,1.7894736842105263,0.7404580152671756,0.5263157894736842,0.4801980198019802,0.29411764705882354
But one cannot exclude the version of the organization of the murder of Rome.,"Страбон же сообщает, что верховным жрецом, предсказателем и главным советником царя был некто Декеней, которого почитали, как бога; он заставил даков вырубить виноградные лозы и «жить без вина».",Риим да тэрийбит буолуон сөп.,wikimedia,77,14,194,36,29,5,2.5194805194805197,2.5714285714285716,0.37662337662337664,0.35714285714285715,0.14948453608247422,0.1388888888888889
"After death, the Burebists broke into 4 parts.",Конец правления Буребисты,Бүрэбиистэ өлбүтүн кэннэ судаарыстыба 4 аҥыы хайдыбыт.,wikimedia,46,8,25,3,54,7,0.5434782608695652,0.375,1.173913043478261,0.875,2.16,2.3333333333333335
